,seller_id,p_id
12800,Y397VMNAR9GU1R73PV01FKW2YO8SL5,B00GG68B62
12801,8UM4LV06JV0F1I93TTYL09PGHRTDYS,B00RDJU24U
12802,601FSPK23LDLY70DN4VZDNKX1KBL3D,B00H347O6O
12803,5ATQ5M9HZVJ3OSMR4LIE4AWON7DT1A,B01L5UVIHW
12804,OGZDB8C6GDTDQ83HIXL6CG6LNQ8IPL,B006YCVLZQ
12805,26PEAQ8J3H3W7AGQNVP101OG4C8N6O,B08L1R3NLG
12806,N4YJU6NWUXJO9PRZWUWK7RIONLTDBJ,B08DNNHMF9
12807,QIQAOEV82T153PEOW2QV1ZBPVJL8ZI,B088DM14RP
12808,RYWPVDP87ACGAEKPWLFNX9G7STFK6F,B075MYGS15
12809,O5QUGA7SCYPBROEPIZ8B2YUASDCJ9N,B08RRQKX72
12810,6WGNSDRY1JIQ6KBAUWMY03XHO4M45P,B07YV9J2YZ
12811,G06A7CHOJ05MDBU2JWEFIRFQ5ZA46B,B07FY37RH3
12812,Z3BBK7V0X8LB2MMFVW3HBWJE9PQWIZ,B0777MWT4H
12813,L2QBPBPWSO1Z1JFZ189JI3F3SA6QLP,B07GS93Z7C
12814,KSF117IRQ2ACM7ZWOFTX80F1AI79T8,B07CKTFZ41
12815,PIM6LW4PARI05J6H2KP222VARO1YD3,B01M1FBBP2
12816,ZKBVIS4ALYZU44QSGQSX1ISOBPX7Z4,B08J7XVYT7
12817,12XVHBKOU4XCLXXYI529WALHXMEH4Y,B099H4XFCV
12818,HBKGJ39WSZNL21L3AIQEUWCVKKHSLU,B0813R9HC9
12819,60V1T6P35C8R4NSSU6MGBX5BQK8X0K,B08CDQ1B5F
12820,I6RU9DGG3ATIBNUEF1VPUEZ5415W1D,B00ZQBSLJA
12821,EPB53XKHTYSHMXV26R2ORMAFMLL002,B06WWJ9TV4
12822,Y6JTBYGW03OPL87YUFDKCDQT3ZSD4V,B01K5NX49K
12823,U025HPI4FPDAZJR2YIFD1YWZYJHKT9,B0B18B1JH7
12824,1KK5AX02VGBT9UQW7SV6BWG4XX4QH0,B073C8LKT9
12825,3VAXR9YRM8LYSZ61HWHWUWS4YK8JZ2,B07CQSRN4K
12826,3BAADOSLBU0K02VZUFPK5W5DZ2YF77,B0148MCDYQ
12827,Q6F0OZD2891871Y8IZCM4M522VC8KZ,B01DJD4B7M
12828,YDWVNKNB872XEQD23ZL60XHIDZG9Y1,B07JNH4QWC
12829,YEA0XTIAC4JV7ZKGHI62SYUAGZSMK3,B00P4OFSHC
12830,BOPA8JEEDFTBUHZ7MYZPLPG75YQ0K7,B07VDD9V5M
12831,NDHY5CBSSM66P5TZ8ZCJ7UFOAQ1GNI,B08B7WTJBG
12832,5TPD3YJ9BIOGU8F9MSMVTCVKNJGJJD,B08ZDGDLV8
12833,FC4C6PXV3VMPKZFCQQRFVL5WJ5D1C1,B08D679QKP
12834,OD17QWLV0C3WLNO2Q4SBMX0U3G7210,B014KME162
12835,HUL6IVLL975TZCOTYR9JK4PFWG51IK,B073ZQ4PL9
12836,YF38WTPCWJTTCA2SV30LVDNN2VVDTK,B086J2G1MX
12837,BZFVA4LR2O8P797ERVKNFYZT6X6U7T,B08BX72TBL
12838,HKJQCKT46X3UQ4JHAM2KME3MRQ14EU,B06W5PKP4T
12839,GWVCHYBPIRXQ4XGD9P6JRRAN1O2KO2,B01AMRIAAM
12840,TRX2EQ83RAJ2XP2382Z0BYOR9DVVH3,B0BGVWX7BW
12841,DHDXMAJFTHWYIA77RP08GXT5YC25SR,B08D5XMNXK
12842,VN8JY1AFBS1ON9T0BORIOVGQ6VJESR,B00Y7YQN8I
12843,AMAZON0000000000000000001,B07F8LLGTB
12844,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B07F8LLGTB
12845,AMAZON0000000000000000001,B00PJD7KPG
12846,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B00PJD7KPG
12847,GNT4VIP2AECJ7E6BVT6WAL6G7DH7MZ,B07F198LCY
12848,7NOFHCN9XH92VRYVNI46D2R2M3I4YY,B07QG3TM23
12849,2KA6CH2ZLEN9RZXWNDT7493VLG1T7Q,B08P88LJKV
12850,0AIR4M5VAD9XQHKL5OT8SXDS3HWHCP,B06XBS3DS3
12851,07P389I5UVGZ7H6QYVCK5IA5WEDXIU,B08T1LW7WL
12852,WQJ7WK3NJJ7FSF3Q9KMULFEBDDUV30,B08F9X2JXT
12853,DVLO84SNSACHM2Z1E343ZWNJ2W7I8B,B00NHYBV0O
12854,H0I4AYU2M2PNC7VD3U42NFLQ57XNFM,B08PDB9JCX
12855,JSP0QUORWUIGQHPDJR5N8VN59UK5XG,B08S6PVY86
12856,LDR8EOGONRREA8XLI023F5RQTSGU4M,B07KP23TGK
12857,5A7LSKHVL2JUZTMSBASQ8LCNJCP7TR,B00288WHVC
12858,BY5MTZHO63AXWA5LW2Z6DE1LF8DK3A,B0145Q5OLY
12859,5T59ZEFFCURA9BNJR6IGAX65348M5K,B07BJK5BL7
12860,XKHOJSM8N4UFXMFHMAPLZ3SUZEB7FI,B01GZH3MME
12861,ULTEW7MMUBBDFBKGNIXV0ZCBT93EC8,B00O7OCI9Q
12862,AMAZON0000000000000000001,B01H3B7JNO
12863,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B01H3B7JNO
12864,AMAZON0000000000000000001,B00SNSSWEC
12865,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B00SNSSWEC
12866,CBFZPVBXROXP74BVPT0FNG5QW5D70R,B07DKG8PX5
12867,NFZJ88PCG7ZCOFH0EFU2EEJZBMU7RC,B07TRQ9VRN
12868,I1V34RZYEIEXF6KX4Y7ZC7GL3DQR3R,B097LPF9LV
12869,WLHIZGBCZI0MUY40AA4SXVBIUQE3J4,B091HL89N3
12870,AMAZON0000000000000000001,B00TXVJ4MW
12871,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B00TXVJ4MW
12872,H39NNOXUFM22A3YMBME5YT2ATCFHCY,B07Z8T89JH
12873,BHPH4MJCZ509PMJYRLQZUPHX1JAV6J,B07RNJ1DM6
12874,E08L91856VQZ3XTGQEJC3JYQOQ3HYT,B075HPYZHZ
12875,3UO3POQUWVEWCI5FBKBDS4G60VW8XP,B00QFHQUCO
12876,O5YMI19MT2BE3CFMJZ3AC36FKA0TTW,B00HLRWAIA
12877,EUWCCABW1HOQI4NHR5UF4PJ3LREL3W,B086WXDQPD
12878,XZ7YFATG9OE109S33A4ARV725PXDK4,B017RKST0I
12879,JKQOB0I5OZTGJ708WW8NUXWYJDB1XW,B08JTLH33N
12880,XURIWEO3VVFWOEIL6EG8D7R0L0FHQ0,B07ZBQR87Z
12881,N8XIFVMGC6S2R95DZVIPB9XRCYLSJR,B07QBKFT28
12882,4EH4SKAA4GB98WJ1BMIJPIUS1MQV0J,B07K89MSNT
12883,AMAZON0000000000000000001,B079DKZ746
12884,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B079DKZ746
12885,3EA1W583K1TUCBI2TIC7DZGZKYRARL,B01GUM6PKK
12886,ISXSGOLB231BU030Z8PEQMIWS74Z1Z,B00921MJ34
12887,PFPD1O1ELLJPZZMU8KSNUTY7KF7THS,B08HJQ4CZ1
12888,45T4TOLOQEIID4LR85F9TLJ0P2AGTG,B07WCBS7N6
12889,0WSRSJ5XJA7H41X5K88YYLU551YEB4,B014ZMA8WS
12890,QKVT069MTNOZP2SVZCNFTKM0YSJGPY,B07XKJXBTY
12891,AP6MAOUI6CNYBT68X58C3XG793AQHT,B08B7RB7GT
12892,IQSOIB47QLGW6F9B6L49BWJCS7MC9I,B07ZTCTM4Y
12893,FO53K5WYOWLDCLSTWEGRERFXTBXUZD,B01ALFT56S
12894,HNDJO2HBMN72MGUV69VVMM04JX28S7,B002QDUKZ4
12895,TOOO57GRRT9TALZSTT5MZAOHTO2CS2,B07V8LC1MM
12896,2LE9GAZ3PFXLKOWIESJ1YQA53QQ03J,B01JO8DEBK
12897,UNN8736W2JV604QDT385WC58VX111Q,B00MY6FBJS
12898,ERV8NYSA894PHAIAUQZP9DD6AU1F4L,B00EHN4TH6
12899,XRWB69RZG7AWTPZ2RCZUFQDQ755ZRZ,B00DOLG9TI
12900,AMAZON0000000000000000001,B00NK3E30C
12901,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B00NK3E30C
12902,X4GSV6S1K5FRRELQGWKMLB8R6IBZLB,B003A5GKB0
12903,RCTBD1V9U1575S5HVSRZ8Y6OG20A91,B08QSD8Y2R
12904,B5C51V8TZ9ZLNJAYK1K4TTSIGO3LP1,B07F1LXN89
12905,I0OI4UBRJ9W3PGMEW5XM9B4RDPLISS,B003GLS96M
12906,VW6MZW9UCDH5TMNFGEUA9PFOFIU6ZM,B07SCQZQMV
12907,INKZTPXLQIEF5431T2NR33R7EMWHJF,B016EJ3TK8
12908,KDTZ9RA7AQOPXAZSRGBMPR73IXPPFL,B077JJSRPG
12909,9V26E1WAHJROVRZQZLF7P1MX9R1AYQ,B00P7CKW90
12910,FP4DQX9362WK1ZOUMOO4FY5BQAUXQ3,B07CZ683XK
12911,AMAZON0000000000000000001,B071P6CVQ5
12912,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B071P6CVQ5
12913,MBWIFVZ387T831TNCIEQ7D6TJEDDS2,B0792Q3T59
12914,XZ7YFATG9OE109S33A4ARV725PXDK4,B07FM9CFX5
12915,COWS0JL6401RC8TDI7DI6P8981X934,B00OVND176
12916,CA1XS5XNUCOBVKWBAEPU12MXFJ8BTC,B008GTJ0EO
12917,AMAZON0000000000000000001,B011773RYA
12918,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B011773RYA
12919,0ZZWD13ALFUGIMAVTPAE5SYSETIFE8,B0001HYKBC
12920,O8EKT7OHBJDDSKV2PYVIVMHU5R28F7,B01G2GYO5W
12921,GWJI1PU1GPZ8PW8M236L05FE4TGZ3U,B075F4RH9D
12922,BDXJP9D6XWQJZY4NR8WGJ7SVWPLGCE,B087D6YZDG
12923,AMAZON0000000000000000001,B016K4SRFY
12924,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B016K4SRFY
12925,YFDCXRV129HDLAKVYJVZPXAJ0XSXN7,B07SCMYFJL
12926,9EZ80WCTLQZCV176UTM2803XG5MINO,B07WCTBDJZ
12927,5PL4KQ2REEK3ZWPN7JZI4TK311KQQR,B07G7CQJYX
12928,YYSJKS8SBAWKLR0QQWX2C22QWZREOM,B0966WY4BF
12929,8PAGV5X2UBX2MVR67W7W62XM4OD099,B00IAJFTR2
12930,XAEAXH3CUWO81B5B7877YPOZTJNNAO,B08HLQYLF2
12931,AMAZON0000000000000000001,B00NGMCELW
12932,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B00NGMCELW
12933,XKHMW5TD5X78NJ4U1GYV2EYJVNJ1C5,B07NCW8MS9
12934,G4E6JS3QAFQXNN4ACV40J8KQ27P698,B00INBJG3U
12935,AMAZON0000000000000000001,B013AA1IUC
12936,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B013AA1IUC
12937,E2E3ZCLJ53L146FZK2W27T5IJPJFOB,B01CF3QJ9A
12938,EK9JBXOVW6YLYU1C5MAH5KHWXSEJ3K,B0812BGRJM
12939,9Q4M0LH21W1WT7PRV3MD5S91U7N3OL,B08D6WBXD7
12940,QOCNN1F0OHDT9YK2S1GIDESKM79CSQ,B00XYLKVYC
12941,BWUILVODW7IYYO67KXHYC1LY357OAV,B08PL1YLNV
12942,D5CFE4CCKW5JWMUBFXFQGENKF5X84P,B01GPGRAXM
12943,CA1XS5XNUCOBVKWBAEPU12MXFJ8BTC,B01IAU3F44
12944,41YWNCRIZFGXSF92RPX85FV74DT3HL,B00BNYZJXA
12945,AMAZON0000000000000000001,B07C26S677
12946,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B07C26S677
12947,CZEFALO89EZH0B78ZGTDG16SWVTUQQ,B07FK4C5YX
12948,9GMX7NI3682L9894R5QGZSK9WUHK65,B06XKYB1LW
12949,AMAZON0000000000000000001,B0170JZRBU
12950,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B0170JZRBU
12951,JAVGH8R5X9CBPXMB59RCMSJIKRFS59,B009ZM5O6O
12952,9MHSV7A7GNTYLXSER9HB3KIQR9YIK9,B08YDHYJXK
12953,DD2V71JVQ9XYSBRSCCL01FOM5NJF6Y,B01IAFE6JM
12954,K7W2RNYAGKQNSSBMEOT5LRNRCICE8L,B083XW3K4V
12955,3XUA7GMSB2M5EHR7FBBSEX1CTLI993,B092RZN4CH
12956,DZIED21RJV2H04XEUULEU1L5H3L1IG,B07Z7MPKHG
12957,TXFXCGUHTBUI90HII1QEJF8MOJ6BYX,B07DDMGJK6
12958,3Y42AVYUIQNO5D778TFW7RXZNQWFG6,B08CTGG2RP
12959,69J4CQB9F8GR8LXAP5Y4V1A0FW4VUG,B088PM2SGD
12960,74XBVUGBPQ388WLX3VY676XB4I81OV,B094G47T6G
12961,VS710H5GILQG6SAE8ZGO3DEMZPJMYS,B09JMR75XZ
12962,MIYOHGSTSYT42ODAC4K2Q9QAEM5LGS,B0B8535PR3
12963,28Y0M1P3CZYZ7DOKGNNBJ42QMPFM67,B086PDVDLL
12964,PHO2D6HYI9Y8IE55935Y0BN1WHQ9T4,B08NJD4WKV
12965,DKT22XI3LLAJWUQWZTPJIGBWZEA8YO,B08QCVCXQP
12966,UME2VC88TGX2QXDJQDVUVEZKZPBWOL,B0798S8C41
12967,QM5K0M6YEKQC517N2EITSK9NKRDPZ5,B01DVH07YM
12968,OD17QWLV0C3WLNO2Q4SBMX0U3G7210,B00VY8AI1I
12969,06GXLCV91B4L085FUM5AIP425UPLGW,B086QB1YL8
12970,V5QB95MBCJML6GPIFXEG2THD5QHSOT,B08GR28P1V
12971,CP46CNZEXJB4D524BJNNJSLDTKR0JE,B07JZ51Z9D
12972,Q67QEJSSY68W5ZDVMCXJGJYC47TKRQ,B08JPYWZLP
12973,AMAZON0000000000000000001,B07HXLB8S5
12974,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B07HXLB8S5
12975,LSB0K3BAKB7MVMW5K67J3LXGLJQM18,B0851FT1NR
12976,6TPCAGPF8FDRN8QU1MPI8HQP5GX511,B009Z4O8NW
12977,UQTX9HPDW537BKRIYNO1L55KA6VOMF,B07H4C3TPN
12978,3335P1RZFL4GZCAT1ADZW0D4FOMT0T,B07KJQWFNG
12979,MUE06JAG88YWTU841BJBOJNXK1BZED,B089NQJC85
12980,6JR8LKYW088JIAR546DVUW4GEP8SMX,B08MZF92CZ
12981,V7OZQSV2LYGVF5H0CBJ4LYDBMN7750,B08YY2LL46
12982,STOSYTQ8NVGMOKPFRADD0NPKK5NHMI,B08LYWPH8W
12983,08JNTMQBXE7H7YVKUE6O2WTOZGR4G0,B08GLQCTB9
12984,1Y7XK8H6ACVBC8K1IKFYYERJWUFTFO,B085Z796S6
12985,W15TO08JO1D2PWLN0Q9NYXNFRS9C9Q,B09C57KNJ6
12986,WRN6F52E5FMR9T08C38OLK2W31AQ6Y,B00NGK6LNQ
12987,ACLA2VI4OSLJNQY0GW85C0IA6P9MI2,B07583FWPQ
12988,Q12QNXY2YUP7KHKKMF2RNTOLLF1V0E,B0B49Y9HL2
12989,SA13SUQTOLUNEN1LGWCFYPTNFWSUAV,B07MCJRFZH
12990,SPY53CSR1BCD0T7D0PYRMQXNPR3T2B,B01F5J1OG4
12991,0AIR4M5VAD9XQHKL5OT8SXDS3HWHCP,B08PZJ2YRN
12992,FM6B33XLQ036VOZOWGQT01FQ4AWVZP,B0001EKQOK
12993,HG3A66UPAHGY4E2J92CXKLUSOS3NEJ,B010J7VQ88
12994,NNR80SCU5IGB4T8W4BVJ013PHF5CJC,B0108V292M
12995,M6Q3209RT04PGS7H2XV0N37CA2HXI1,B083Z5DRLP
12996,IPAL8TT2TUDTSOSOW5FAJEZ8SGUAFI,B07Q84ZWQ1
12997,Z73GWFCK1EPBPI99MHLH9YLXHCSC4V,B00ED40OJG
12998,S3MBCBW8KJAJEA1F02HEP1NMPRLUTZ,B085S4T66X
12999,322VOVGJNM3JY6ZYE8KNK10ZNA8SU0,B098JXMW9J
13000,I8Z3WB9BM8IVI97XBEFRM4LVJJ0Z6R,B06X9FYDLG
13001,QPBTLI9TBSQHAEHWRO71D1QNH0MY6V,B083NMMN4G
13002,XTJODLBYKVZPLJ2KUIU644VKP1RNO6,B08BR995VC
13003,0RR0OJSCSOT1RNW1ISPRMWQBTMZN7A,B08X1G635W
13004,DFV3GCHZ6LFY432VNAEZM9DSJN0IGW,B0976FSD9C
13005,GOGIA7VXMFR76C4AS7Y0PKSRCUH775,B07RTQ2YCP
13006,YCM09T87FREOL1RYNSNLTI11DEDW93,B01M7PS9G3
13007,AMAZON0000000000000000001,B07C9FTVC7
13008,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B07C9FTVC7
13009,ANI7ZXUC0UQR3T0ECGQOB0TZWJIZ8P,B01N33IZAU
13010,W5WUKTE656YPT8UAE4QVC0ECKJYO39,B08GX5CNMW
13011,G3SRVFTTO22YH0JQX26R5HDYPQ9KR2,B07QGB47D9
13012,17YPDGZLX7HAGJSECB1OUFV60I3WAQ,B07QVNSJF7
13013,ITE96G94HA1HRNCQLFEFTT3UKSZ3EI,B099RP8MBW
13014,TBCXGXGMEM0DXTYAO38P567MGZ0YK6,B0839KCL9X
13015,TNFR1JWJHU68VCH9CH10519KWV0Z84,B06Y4YHY8N
13016,STOSYTQ8NVGMOKPFRADD0NPKK5NHMI,B0922XFN7B
13017,WJ6Y54BLTBO4RV0YTUBDCV0ORCR0MV,B08HK7K9BX
13018,3YJ0VREOPQUDOCOIJW04WEBCRHT84L,B01GR3IW12
13019,CQWWES1GXNS41ZBHACLABDTIV9RSIQ,B0772F8P47
13020,GDI7OB71YVFMIOBEMYJUNXWUBT4X9O,B06XQF64C8
13021,HF4R82MTQXABYH38JYDJ93CNI9AHWI,B09KCFY1Z6
13022,2ODR0JQ93LKCK6G1OKVI81HXXB1XYE,B0BSV97728
13023,AASSPYX3TNX6LCFEC6B8PGE69P07UR,B07MPS8Q17
13024,2GSGYDLR83JFHK0X4QVLOGWNYQ7RZ3,B0799G9FSC
13025,4B9CP66FUUCLFM74ZEOPBZ6GFQVTHY,B079QQTLHC
13026,UKZ4Q2RRLJEFM67JLURVKVPON744W3,B07B51187X
13027,VW6MZW9UCDH5TMNFGEUA9PFOFIU6ZM,B06ZZP8DN3
13028,Q2QZ4SFLGB9HXNT1IT49IM4XFADHA8,B00TQFL40U
13029,B4Z3CGGAF0T8QIOUDKGAGDP7S85XDV,B00DB81E0I
13030,QM5K0M6YEKQC517N2EITSK9NKRDPZ5,B01B4F2U5M
13031,67JYOM1VF4SZL30C85OQMW3AL4UQEC,B0799D2DMF
13032,AMAZON0000000000000000001,B073SV2PKH
13033,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B073SV2PKH
13034,ZDPKVG3H1ACEXM5FL97C5LVGAQVTSW,B07H53JRQR
13035,OIX49VFDWUU9GP176DQBJ6ZWBFQAV9,B08865CLKQ
13036,MASD3L74DR4EXW7V9OQKNXJ9VAEXRK,B079RDJQ8Z
13037,RF2H15HK2RWT19VZCCVM7M5QYYKI95,B00XD8NAMQ
13038,WUYU3I3830TF3RQZ2FN70CX2WQFW2V,B06ZYB88G3
13039,AMAZON0000000000000000001,B07JKBV1Q7
13040,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B07JKBV1Q7
13041,6EE0H9XUHLM99D8401T3H6GC0BNIOH,B00X3JQ1SA
13042,01BQM79WLZ2H2XZ6WDAYOM7HIYG8Y5,B01F6QSV76
13043,DWUUB5C655Y8T9ZJ2YW1ZHPLSMS0MX,B00DM4LPJ6
13044,AMAZON0000000000000000001,B00NQ9L39O
13045,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B00NQ9L39O
13046,NNRXJXFB1W1WBLFP8PYJWKZ7GYR9V3,B0B7J1NDSZ
13047,NOFZU56AIMUIYMABIGDESN4B3CFRJY,B08DQVL78D
13048,IA7IYPT8ZRYVUJ071K296XHJYAWK0S,B089ZXN73S
13049,523X48WE6EI3AA522TT4OVX10GHY2T,B07H43RMKY
13050,9IP7L056Y0NT36K6KXHY1DJQF9MTON,B07VRD2RVK
13051,AMAZON0000000000000000001,B07PXP1TNB
13052,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B07PXP1TNB
13053,AMAZON0000000000000000001,B0771G95LV
13054,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B0771G95LV
13055,WWF4G5CWVPGRDFHJ4W74FM1DJUBZC2,B08V8P7T3R
13056,2VS8HUU4ZKLIKA8G41UQ9ITDMW8893,B088FHK1RN
13057,XN8QVG55B68LADZNX8U35JPYQRVXJ2,B08BWT5DPB
13058,F4P2WSXEWNCRIUTA3KINCK5O9QLWA4,B0851T6DZV
13059,VL16JGEVB4HPTGTW2I6SBMH9V2BYUU,B088RLGZ4J
13060,6IGCVPCJNVDS314451NQ6B6J0ADF4T,B07FSKJKVN
13061,BD09L6RKH2FIBZCYGHGG142QEAAFPT,B01JBUQMO2
13062,Q9Y30NSVYWYJW5KM6ECBG0ZAAYKUGP,B00R24HVDQ
13063,0AIR4M5VAD9XQHKL5OT8SXDS3HWHCP,B07H4VXYR3
13064,JGWQH93TP2MJIO8MPCWUO3E74ZDS7C,B07RBQWT91
13065,3JCS37IDTA8SNHL9MCMD8CJFWEUV7J,B09KN9ZZJ5
13066,92M42TXBYKW1MFBR2O2T07J7B9PGNM,B07Y1V8PDL
13067,WD0EKTCLJUX7IALBG5HMIP04OIOB2C,B01C04TRTS
13068,EPB53XKHTYSHMXV26R2ORMAFMLL002,B01D2IO4BC
13069,GWTHEZ197MGEE9EBD49CXKO5ZJS8UZ,B01B8NR8HU
13070,NBPIY9ZAF51H6K1B0ETFDB2IVMYVA9,B00V5GJFEA
13071,JD9T0QMF0DOW0BU637GBUMZHBAPEWC,B07G9CDDBD
13072,ETR9GSPNL734ORADIEQ72RPNYFQJT6,B07ZM8BCNT
13073,WU01T05FGKQHNSBSDKJDNACNCVA4XQ,B08GHGYTPY
13074,V34MBMVE1HMR7HMJ3NF1EETD7IE1RM,B096DG9B8M
13075,G9F0DX6ZLKB3999WM9Z6EI2K97ZDCL,B08XB1D4YG
13076,AMAZON0000000000000000001,B011XUJYU2
13077,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B011XUJYU2
13078,M7CV7EY2GPLIXFYWW4USF98963BV0A,B087WSJ1T3
13079,322VOVGJNM3JY6ZYE8KNK10ZNA8SU0,B07T23FR6R
13080,2QFX124VQHRW3CTANGIL1MT1DWZ38M,B08CV2R2L1
13081,8649K2WVDLOPPMYZ0IPT34AT8731OT,B088D3MT96
13082,AMAZON0000000000000000001,B01LXVDLI6
13083,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B01LXVDLI6
13084,UCVWLVXVAWYG86ISWY24OJKURE4NWP,B01IO163CU
13085,0GU9H8OEE1YAKC1LRFRWQS7XVSNLDM,B0B2NH4Q84
13086,WHWZGDM73ICVNPFP7KH1DQG7DALNP8,B08MTGCXV6
13087,HJTACFNSISL6BK355IHS6VADXOOTM9,B0195I9MKG
13088,5UOE0WJCJD1FODAFQGREY3NIIZA7DP,B07467W8DR
13089,CP46CNZEXJB4D524BJNNJSLDTKR0JE,B0106CW7BQ
13090,WPRJHZDE1QBT16OWIKKUTFVYDAI54U,B01MRM0BZA
13091,H60FLEC6RHGFNKBGH8737LBIL2UWHY,B01494LG0K
13092,BZ9KTIVP4X8N35FT8UGVW4HHYDIP3C,B074N9KW3B
13093,PJ811X97NLEFSCV1SBPJC7NPR3RDRB,B08JKHLRD8
13094,DTDZ0LNUAJ1A9WGWHUV7WWCEYRHBL8,B08Y64XK51
13095,TKASICJYP5ZCKDP5V7N3WLDTGQ70LU,B082KQ5RXD
13096,ARNL5MN8FJ7NIRKDRNTVR4232AGIA2,B06Y5SSMW5
13097,LJDCD17QN0847WXSJEBPO32T9B192C,B08N4WHDPK
13098,QXMBMWRU3EDLYKRJGPXHYJWYA6D1JY,B08N5NDVGH
13099,BLFRP29I5QESJK4QFDMYGJXCT6WVRF,B08JHXF2DR
13100,GD6NMC5GVF2DD6889BIQ8BYO01C5A6,B07YBTNZ27
13101,LULR3K8F28D5V9PRJYCZ5WLSVCYSHF,B00I529DTO
13102,SDMUVVRLA3YQK9AZHEY1XO4N538WMS,B0193L66CM
13103,H8SS94Z4N76BU7GHHQ8DRCAYJ33O1C,B01N9FCN09
13104,AMAZON0000000000000000001,B01M1NQHLK
13105,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B01M1NQHLK
13106,2OO6QSKT95L1YG7E158RXI61CULSXV,B0963265GD
13107,E7UNTB8AAP5GEBCLFWUO2DVSAG6VGE,B00F22IZZI
13108,9YQLQTQ03SV2BX80F7UH366A069QER,B08Z82J51L
13109,RVK4FYOPTETD6UMNXFEFNLX2ALE1C2,B0BV31FS1W
13110,ZG50NEE1QKDVQXQ6740A4RTJBZF0AG,B07P7FFHGY
13111,HX3M1MA7AVL43KS4KGTDFL1K9OIXKV,B07BNBYQWY
13112,WAAKXO79HACWB482XM14I74HG8ESQV,B000PGZM5M
13113,IQXUZ06WKQDAX6MB80A31KOOPDE6CT,B075XGB7TK
13114,6EE0H9XUHLM99D8401T3H6GC0BNIOH,B011TU3RF4
13115,26GSUFU6MS02OLRSZ4Q67ZOVI3318I,B00QLP3GOU
13116,RV34CQG1WNW6QGEJIJQ7WJWXGHEQP1,B071G3THMC
13117,SGQO5WJPEGSRITLKSM2E6N0Z55J4F8,B0921VQ717
13118,Z6B9T7ODZZLJUECZCRWOQG3KEOXG02,B08BS38139
13119,4EWLV45PCO8DLDJPOPD9PTRILTYE18,B07923Z9X3
13120,YGF9EYBFB4PDJVR3ZD7F3RZG9ERS1U,B08Y74MT86
13121,7CENQ7T9FX5NMY9RQ0OM5UQZDT3QYO,B08GR16Y3Z
13122,75XUIP54TT3GBFUQK9HW7XW4GFX1UY,B08J42CR5N
13123,959YJC2ABW1NVTTY8NIRP3PNTTQN6U,B08CH5PC9W
13124,YP81J723G3WWB7DCIM2K8BAD3XLDBE,B08GCHYB3L
13125,6YM66KG8PB1IXA3SB0CLE8ABBH5OF4,B07QN8CGPL
13126,XJHXQ4PYM1NYZOH60ULYRN1I7LOUP9,B097SR1FWM
13127,DDTQMO3JSNTKCQJFCHX7FYK0QUTQSP,B07MX92D7S
13128,R3283BZEHUZM3PBHGNNY5M3T3SY7SZ,B07K3YN84N
13129,4MX48XZOBYO2CMOE6S4Z7GARVXSQH3,B09BF4XP4T
13130,ZG0LPL3HTQ5K7VE6E2EASK1T81VTO7,B016QNBY4A
13131,F4P2WSXEWNCRIUTA3KINCK5O9QLWA4,B01IFZ2018
13132,TS4IYI2JKZQ7KQ6DAUH5LRTAEWFRD2,B01MDTXVJX
13133,10Z820V9ZAX7W17IXX62NQGQNIK4HQ,B00AWD95HE
13134,7LRKTTEYEZUIG8GD49FTDD8U3R3QNR,B071NGTDXP
13135,AMAZON0000000000000000001,B075GK4249
13136,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B075GK4249
13137,JBV1ZAZFDL7XCQOZ4UA9JQP9X5Q7VU,B01MG24HN7
13138,AMAZON0000000000000000001,B06XR3W9CD
13139,FFLB2TALJNM3XMTCJTJMFOJ8IKU3AJ,B06XR3W9CD
13140,AMAZON0000000000000000001,B019GKG1B6
